lesson_id,course_id,instructional_sha256_r1,instructional_sha256_r2,instructional_equal,citation_sequence_sha256_r1,citation_sequence_sha256_r2,citation_sequence_equal,roundtrip_byte_identical
ma-g3-mathematics-u04-l15,ma-g3-mathematics,17e877a9e2690ba74dddd41fdf4c3af09c26198fb861bf4c2e563be3bf6c6226,17e877a9e2690ba74dddd41fdf4c3af09c26198fb861bf4c2e563be3bf6c6226,true,85304cf029e2101cbcb258503dcc10d5f719258301aacd3faf25b8a1234335ee,85304cf029e2101cbcb258503dcc10d5f719258301aacd3faf25b8a1234335ee,true,true
ma-g3-mathematics-u04-l16,ma-g3-mathematics,f1a75488b5b35eff1be9e9ced9aedada58052b3a9842ac662867579e3090cb3c,f1a75488b5b35eff1be9e9ced9aedada58052b3a9842ac662867579e3090cb3c,true,abfa4c97c673ba5da9739dcb410b30763f167e63b4deaea24bc8e75faa45840a,abfa4c97c673ba5da9739dcb410b30763f167e63b4deaea24bc8e75faa45840a,true,true
ma-g3-mathematics-u04-l17,ma-g3-mathematics,cd4b77cded85b96d007dea570405840fe3f0ffb51d0a7138f53973b4c80f45c1,cd4b77cded85b96d007dea570405840fe3f0ffb51d0a7138f53973b4c80f45c1,true,85304cf029e2101cbcb258503dcc10d5f719258301aacd3faf25b8a1234335ee,85304cf029e2101cbcb258503dcc10d5f719258301aacd3faf25b8a1234335ee,true,true
ma-g3-mathematics-u04-l18,ma-g3-mathematics,be0ffc28426398c9f795baf163744d023c57e78483822019a9ef29f2586aebc3,be0ffc28426398c9f795baf163744d023c57e78483822019a9ef29f2586aebc3,true,20c252fb2ffd1255ef6b0e2ac44480b64e7b31a89eaf2d3c583bbf6c90678c16,20c252fb2ffd1255ef6b0e2ac44480b64e7b31a89eaf2d3c583bbf6c90678c16,true,true
ma-g3-mathematics-u05-l01,ma-g3-mathematics,41998541eeba705340e6df357fc636128946df112fdaa49778f4827de07d0020,41998541eeba705340e6df357fc636128946df112fdaa49778f4827de07d0020,true,4c7b5bb7da199b52ba7ee927536f296fc0bc203c7a2e82ecf018c293d0d2bfda,4c7b5bb7da199b52ba7ee927536f296fc0bc203c7a2e82ecf018c293d0d2bfda,true,true
ma-g3-mathematics-u05-l02,ma-g3-mathematics,9078e9ec45f7cfc8ef393994ebc9757fe5f0cc51b86e8511b20cf073dcbc2382,9078e9ec45f7cfc8ef393994ebc9757fe5f0cc51b86e8511b20cf073dcbc2382,true,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,true,true
ma-g3-mathematics-u05-l03,ma-g3-mathematics,494d1a45e38619bf37ec41200355757b673406b4582d551923c3a19fa12d15b8,494d1a45e38619bf37ec41200355757b673406b4582d551923c3a19fa12d15b8,true,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,true,true
ma-g3-mathematics-u05-l04,ma-g3-mathematics,b166ed74814a8a53c8fe7e9cab1de509a08ce1a21a5a81af75a6ccc2608698da,b166ed74814a8a53c8fe7e9cab1de509a08ce1a21a5a81af75a6ccc2608698da,true,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,true,true
ma-g3-mathematics-u05-l05,ma-g3-mathematics,f6751865330803bdf94d4a86e893f23b1ff87be3ef6bbd70c85a502d73d47581,f6751865330803bdf94d4a86e893f23b1ff87be3ef6bbd70c85a502d73d47581,true,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,true,true
ma-g3-mathematics-u05-l06,ma-g3-mathematics,afd772e7f044019c4ee3ef6e9cac587ff33ed02c6baa24f1e54a8da32a02f0d9,afd772e7f044019c4ee3ef6e9cac587ff33ed02c6baa24f1e54a8da32a02f0d9,true,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,true,true
ma-g3-mathematics-u05-l07,ma-g3-mathematics,bbde900f74ae7757e4de54e8dbcd391f3471d911c0ad6b7217c3504af250dfe7,bbde900f74ae7757e4de54e8dbcd391f3471d911c0ad6b7217c3504af250dfe7,true,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,true,true
ma-g3-mathematics-u05-l08,ma-g3-mathematics,49f4749681ddb4d73eeff77222c8713491df2ad1a4120da299df1ae33aa8054f,49f4749681ddb4d73eeff77222c8713491df2ad1a4120da299df1ae33aa8054f,true,b3b3df35ecd99e18cbc11f238a6fd4cc9c751d95855b84d2312a5b5d0cbef2bf,b3b3df35ecd99e18cbc11f238a6fd4cc9c751d95855b84d2312a5b5d0cbef2bf,true,true
ma-g3-mathematics-u05-l09,ma-g3-mathematics,fa54ba2f95d6b0a1161de73fb6c6373fb361a322b159f06f51759aa573f67f75,fa54ba2f95d6b0a1161de73fb6c6373fb361a322b159f06f51759aa573f67f75,true,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,4ddfe4a998aa002348808219141dc2063e8416e4106f37fdb2f7581db922794a,true,true
ma-g3-mathematics-u05-l10,ma-g3-mathematics,75f3a255942b840a4aefe2aed532f7f5bbf59f304b10d4fa751111076b3b8982,75f3a255942b840a4aefe2aed532f7f5bbf59f304b10d4fa751111076b3b8982,true,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,fa56062ea73c35d8c4b16e5b68a65c3005ee2bc17152d1a0d444d0e4e4d9adf3,true,true
ma-g3-mathematics-u05-l11,ma-g3-mathematics,94ede0c645901dffacc94e15e89510b804073ff5467154293a1595a3b7e20335,94ede0c645901dffacc94e15e89510b804073ff5467154293a1595a3b7e20335,true,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,93270f21bc181b4cacbfb32f836648391d3a43c7e8d0d7bfd55f46664514f794,true,true
ma-g3-mathematics-u05-l12,ma-g3-mathematics,13caa9417594513407398eea7e5ccea810799011bcda6b00b1a78899d2f97d25,13caa9417594513407398eea7e5ccea810799011bcda6b00b1a78899d2f97d25,true,951b99d74474dde830eb81cd9b9e844389cb1c6903e587529736bb6f8c346e05,951b99d74474dde830eb81cd9b9e844389cb1c6903e587529736bb6f8c346e05,true,true
ma-g3-mathematics-u05-l13,ma-g3-mathematics,a760e23d5ef430bf349d80c60a4655dcadf6e16c20516beaa342a14fb04d1792,a760e23d5ef430bf349d80c60a4655dcadf6e16c20516beaa342a14fb04d1792,true,c0fc48c7bb86455900822ff5b6d465be76482055053bcf4b8db7f64cbdd423ba,c0fc48c7bb86455900822ff5b6d465be76482055053bcf4b8db7f64cbdd423ba,true,true
ma-g3-mathematics-u05-l14,ma-g3-mathematics,aec3762cdbc6d268a6290893f09d33aad9775368998788044957c6252161770a,aec3762cdbc6d268a6290893f09d33aad9775368998788044957c6252161770a,true,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,true,true
ma-g3-mathematics-u05-l15,ma-g3-mathematics,aa76c7bad71ec6194fa9bc72db142692a0cdabc12f2ee013de52ce671ad8e0df,aa76c7bad71ec6194fa9bc72db142692a0cdabc12f2ee013de52ce671ad8e0df,true,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,true,true
ma-g3-mathematics-u05-l16,ma-g3-mathematics,22774ca314999333c73facc733b7fccacdddf667bb3e15c637aa171295524eaf,22774ca314999333c73facc733b7fccacdddf667bb3e15c637aa171295524eaf,true,1dd6058f5a14aa7c0612165f998d974c58427f8244fe505b6c7a72fa60230abd,1dd6058f5a14aa7c0612165f998d974c58427f8244fe505b6c7a72fa60230abd,true,true
ma-g3-mathematics-u05-l17,ma-g3-mathematics,186a8471492efed7ec3c3e6c78d6ba2d43c4add10250b2c474f59c470480e2d3,186a8471492efed7ec3c3e6c78d6ba2d43c4add10250b2c474f59c470480e2d3,true,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,e596cbd3a29bb91249ec556bd13e9b4e8fe320af7c64f4cfa41133f3e9a4af62,true,true
ma-g3-mathematics-u05-l18,ma-g3-mathematics,0fa037ec9fb456ff8a2cb0619461e1372bc8c8ce65bdd650cec3d9ad5b84f3d9,0fa037ec9fb456ff8a2cb0619461e1372bc8c8ce65bdd650cec3d9ad5b84f3d9,true,31cc1795b47ca6d03d2ded66dab43485e69492b8c2c42a92bbb874a7a6d3caba,31cc1795b47ca6d03d2ded66dab43485e69492b8c2c42a92bbb874a7a6d3caba,true,true
ma-g3-mathematics-u06-l01,ma-g3-mathematics,9c95cc40694f98aac7144803db3157734f77c9fdf95e96bd9921a0a5954d4fed,9c95cc40694f98aac7144803db3157734f77c9fdf95e96bd9921a0a5954d4fed,true,4b88816f8105fa10d795d8fad87b867c308fd5ea5447f7d7ca490bd02352546b,4b88816f8105fa10d795d8fad87b867c308fd5ea5447f7d7ca490bd02352546b,true,true
ma-g3-mathematics-u06-l02,ma-g3-mathematics,9628944d7a5071dea4551f7ea53c43c99f2994e46bab186f9219ca28278d0486,9628944d7a5071dea4551f7ea53c43c99f2994e46bab186f9219ca28278d0486,true,8ee79c17c18e5338aa626fc0daafa9fe3e78e84c75e2155bd61fd3df2124bed4,8ee79c17c18e5338aa626fc0daafa9fe3e78e84c75e2155bd61fd3df2124bed4,true,true
ma-g3-mathematics-u06-l03,ma-g3-mathematics,a7fffb1fc72dad95c094c4fbca5e5bb7853bf5dce9602c3d6edad5b2dbd0dc31,a7fffb1fc72dad95c094c4fbca5e5bb7853bf5dce9602c3d6edad5b2dbd0dc31,true,f5da95626226e58b5222d3fbc1a6cc726b2d00cbd8fe2555139b2dfbd1e91f7c,f5da95626226e58b5222d3fbc1a6cc726b2d00cbd8fe2555139b2dfbd1e91f7c,true,true
ma-g3-mathematics-u06-l04,ma-g3-mathematics,7025df7534fa3ada9c5630530bbebbaf7dd236565473898da07b04e02a01a335,7025df7534fa3ada9c5630530bbebbaf7dd236565473898da07b04e02a01a335,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l05,ma-g3-mathematics,f3a6aabf1d62347f5a649fa8c302913542e612545bdc9504e77ba162c3c01610,f3a6aabf1d62347f5a649fa8c302913542e612545bdc9504e77ba162c3c01610,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l06,ma-g3-mathematics,6cf8027de326f9c0d4e195d29f3ed52953377c3d32761889bcb9dd5b3da83ae4,6cf8027de326f9c0d4e195d29f3ed52953377c3d32761889bcb9dd5b3da83ae4,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l07,ma-g3-mathematics,db59173d3969eabd5ca8caa7e06af3a9b1c165c777c7fcec83000eec4b516081,db59173d3969eabd5ca8caa7e06af3a9b1c165c777c7fcec83000eec4b516081,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l08,ma-g3-mathematics,554830fc0ef6d4eb378cd2200358002c0baaf3e86614e4d3f93d184e7a532f74,554830fc0ef6d4eb378cd2200358002c0baaf3e86614e4d3f93d184e7a532f74,true,25a7b24d24f20385130079465d592201a7a4517ac7b4e6d5c0a127579f314c21,25a7b24d24f20385130079465d592201a7a4517ac7b4e6d5c0a127579f314c21,true,true
ma-g3-mathematics-u06-l09,ma-g3-mathematics,8fd1bb3b3bdd8b208133e5c04010aa8666d43d9f7480a51b39c5a8e363f1dc05,8fd1bb3b3bdd8b208133e5c04010aa8666d43d9f7480a51b39c5a8e363f1dc05,true,02773ee632487b9c794595b484a8d040f16ef1f0c6b627133e419f5f533a46a4,02773ee632487b9c794595b484a8d040f16ef1f0c6b627133e419f5f533a46a4,true,true
ma-g3-mathematics-u06-l10,ma-g3-mathematics,c8f645a2d0d5b8040b1329018ce87387df7812328537c96e0041db475f9ba10b,c8f645a2d0d5b8040b1329018ce87387df7812328537c96e0041db475f9ba10b,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l11,ma-g3-mathematics,72725b13cc6fe9403e57d7913611c1545f8eb0e778d4057456850fbd25611edc,72725b13cc6fe9403e57d7913611c1545f8eb0e778d4057456850fbd25611edc,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l12,ma-g3-mathematics,1152e1df3d19a5ea640ed47017f586f57d955602ca4245a5a7166a345abfdc11,1152e1df3d19a5ea640ed47017f586f57d955602ca4245a5a7166a345abfdc11,true,25a7b24d24f20385130079465d592201a7a4517ac7b4e6d5c0a127579f314c21,25a7b24d24f20385130079465d592201a7a4517ac7b4e6d5c0a127579f314c21,true,true
ma-g3-mathematics-u06-l13,ma-g3-mathematics,fc614662f7e8b0e376f2600a2425a3d1878366c775f1b4c34b9e2eab83c88eac,fc614662f7e8b0e376f2600a2425a3d1878366c775f1b4c34b9e2eab83c88eac,true,691d8dd243d519546ad82944ae9c89161c1f52258677635a5078e58b6b336fa9,691d8dd243d519546ad82944ae9c89161c1f52258677635a5078e58b6b336fa9,true,true
ma-g3-mathematics-u06-l14,ma-g3-mathematics,14220b8f225f52f1fdd3d72e3020eaf760ce33906f7e54071dfa59ebc8dc9217,14220b8f225f52f1fdd3d72e3020eaf760ce33906f7e54071dfa59ebc8dc9217,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l15,ma-g3-mathematics,6c6fb3167aec3dbb11bf691dcb1d42053220229604d240d90026a0af98c395a3,6c6fb3167aec3dbb11bf691dcb1d42053220229604d240d90026a0af98c395a3,true,02773ee632487b9c794595b484a8d040f16ef1f0c6b627133e419f5f533a46a4,02773ee632487b9c794595b484a8d040f16ef1f0c6b627133e419f5f533a46a4,true,true
ma-g3-mathematics-u06-l16,ma-g3-mathematics,4b01997b19b1ffde89107e5d0b8843405460f4be177848de7fb8a50db3586ad8,4b01997b19b1ffde89107e5d0b8843405460f4be177848de7fb8a50db3586ad8,true,d383274f2439854c207db718b4bcc5648a669e7412af1f70ad6d594c608d6b79,d383274f2439854c207db718b4bcc5648a669e7412af1f70ad6d594c608d6b79,true,true
ma-g3-mathematics-u06-l17,ma-g3-mathematics,5e0da187648cca6b6f0c5e7034669b99b083faffae3597314e8ad1d2c2b2780e,5e0da187648cca6b6f0c5e7034669b99b083faffae3597314e8ad1d2c2b2780e,true,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,8b19ba14c661166c68d211861d629d2e2896d5631f99eb513efc323ba1e9562e,true,true
ma-g3-mathematics-u06-l18,ma-g3-mathematics,c93c6329a5f03ad6e6ef17680e9e26e6f51510c75d25c478ec8a4fbe34c72af8,c93c6329a5f03ad6e6ef17680e9e26e6f51510c75d25c478ec8a4fbe34c72af8,true,691d8dd243d519546ad82944ae9c89161c1f52258677635a5078e58b6b336fa9,691d8dd243d519546ad82944ae9c89161c1f52258677635a5078e58b6b336fa9,true,true
ma-g3-mathematics-u07-l01,ma-g3-mathematics,acf04b50600d2a208a0a0fe685968a193b95463a8d910463b5522dacfa11f882,acf04b50600d2a208a0a0fe685968a193b95463a8d910463b5522dacfa11f882,true,c82e07874ce547c7c4c818e75f1950a3cf1bb8841394e7670ac5c30c197dabf6,c82e07874ce547c7c4c818e75f1950a3cf1bb8841394e7670ac5c30c197dabf6,true,true
ma-g3-mathematics-u07-l02,ma-g3-mathematics,033378344ea4a40faaa345c457b6337bf2dc10155461c2ba2414a1e8ab841a20,033378344ea4a40faaa345c457b6337bf2dc10155461c2ba2414a1e8ab841a20,true,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,true,true
ma-g3-mathematics-u07-l03,ma-g3-mathematics,4a76fb1f93ecf5b0fba8e80fa42993ae8352be4e07eb5f9774586a5fbd779d5a,4a76fb1f93ecf5b0fba8e80fa42993ae8352be4e07eb5f9774586a5fbd779d5a,true,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,true,true
ma-g3-mathematics-u07-l04,ma-g3-mathematics,f129d830009f30b011c020039e9f35990c314c2e2614cd1323b6a980a054966a,f129d830009f30b011c020039e9f35990c314c2e2614cd1323b6a980a054966a,true,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,true,true
ma-g3-mathematics-u07-l05,ma-g3-mathematics,317cdf53b6082197df12d819f0dce05cbe5991c2980e552ef0642b387955c0ef,317cdf53b6082197df12d819f0dce05cbe5991c2980e552ef0642b387955c0ef,true,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,a7ab4aa6d8a78fa345ffa1e68821265762ae2807f2605855160daa9af6143059,true,true
ma-g3-mathematics-u07-l06,ma-g3-mathematics,66a1b9d13b3ebb060817d4c595e7c36e4fe5127b925f1e4e5dcbb7adea9272b3,66a1b9d13b3ebb060817d4c595e7c36e4fe5127b925f1e4e5dcbb7adea9272b3,true,953185ba21ccc25157103fa59bff57860b2f36616262e424f87211a21c03c69e,953185ba21ccc25157103fa59bff57860b2f36616262e424f87211a21c03c69e,true,true
ma-g3-mathematics-u07-l07,ma-g3-mathematics,1251dfe83f28a536a6254971026ebe45d0970e2cb1e7b52094e76383de559b01,1251dfe83f28a536a6254971026ebe45d0970e2cb1e7b52094e76383de559b01,true,1734598c2991f4c619859c595b0ad0766faf3c8a14727d9587effbf3a556905d,1734598c2991f4c619859c595b0ad0766faf3c8a14727d9587effbf3a556905d,true,true
ma-g3-mathematics-u07-l08,ma-g3-mathematics,6ded78b5858e4b16fd5badabe4535df9e30c653e6eec7a85233a8aeef97e4658,6ded78b5858e4b16fd5badabe4535df9e30c653e6eec7a85233a8aeef97e4658,true,8955692b1429e4561b7e7e7c48a6d23c8cfc548588ee29c9c7c782b466d8761e,8955692b1429e4561b7e7e7c48a6d23c8cfc548588ee29c9c7c782b466d8761e,true,true
ma-g3-mathematics-u07-l09,ma-g3-mathematics,f098c3afba8a13ce13f7b566f5d4db0c10658d19281e42e25cd59b75b6a13c84,f098c3afba8a13ce13f7b566f5d4db0c10658d19281e42e25cd59b75b6a13c84,true,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,true,true
ma-g3-mathematics-u07-l10,ma-g3-mathematics,65e3ff4d2476f2944cfcdfacf85e62444b6898c69fdb8d3de4081405dd1512aa,65e3ff4d2476f2944cfcdfacf85e62444b6898c69fdb8d3de4081405dd1512aa,true,1734598c2991f4c619859c595b0ad0766faf3c8a14727d9587effbf3a556905d,1734598c2991f4c619859c595b0ad0766faf3c8a14727d9587effbf3a556905d,true,true
ma-g3-mathematics-u07-l11,ma-g3-mathematics,d3867ab1c70bd2fe9a6197eccfb9e3aa624869d9d8ff22ef2a313d9eef562798,d3867ab1c70bd2fe9a6197eccfb9e3aa624869d9d8ff22ef2a313d9eef562798,true,f5cff4dec6425d2ab1efc445c0d48fae9bb1143c8ab6271c7091147de64c3a6e,f5cff4dec6425d2ab1efc445c0d48fae9bb1143c8ab6271c7091147de64c3a6e,true,true
ma-g3-mathematics-u07-l12,ma-g3-mathematics,469f1c2ea0d9249f5dbb0d7a57c4720acf16b9e02e07340e1f12acfc6c8fa40b,469f1c2ea0d9249f5dbb0d7a57c4720acf16b9e02e07340e1f12acfc6c8fa40b,true,bf997622ff137d9d9a8a165a6e2596c46f29dfeb07d2721e9f10fc6dc9e80e6e,bf997622ff137d9d9a8a165a6e2596c46f29dfeb07d2721e9f10fc6dc9e80e6e,true,true
ma-g3-mathematics-u07-l13,ma-g3-mathematics,b3fb6ac197432a360ce244099da44e10f379058a9c24696a76b3b2061a3082c0,b3fb6ac197432a360ce244099da44e10f379058a9c24696a76b3b2061a3082c0,true,ce2098d19bd6f32d2716acb6c3305c1c9a8638292824dc7d13995efc901cad39,ce2098d19bd6f32d2716acb6c3305c1c9a8638292824dc7d13995efc901cad39,true,true
ma-g3-mathematics-u07-l14,ma-g3-mathematics,a1ece9d8f8f2a3a88ae58816d1118fdedf2e1d46f557b1059e46b12a92f9a3f2,a1ece9d8f8f2a3a88ae58816d1118fdedf2e1d46f557b1059e46b12a92f9a3f2,true,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,true,true
ma-g3-mathematics-u07-l15,ma-g3-mathematics,88c9e6efae7f98b6c640d1ce8618b7825b4ac37faff9065f4d5778fd1aaa4a92,88c9e6efae7f98b6c640d1ce8618b7825b4ac37faff9065f4d5778fd1aaa4a92,true,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,true,true
ma-g3-mathematics-u07-l16,ma-g3-mathematics,17356aa0a561e1f3e767dd3f9a0ea7ff5d2fbe84c30eb6de261b45cb551e7388,17356aa0a561e1f3e767dd3f9a0ea7ff5d2fbe84c30eb6de261b45cb551e7388,true,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,true,true
ma-g3-mathematics-u07-l17,ma-g3-mathematics,642f212e44bd01e8561234752a13dc3edf65552921c668774b94f031804d983e,642f212e44bd01e8561234752a13dc3edf65552921c668774b94f031804d983e,true,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,1bee86d210ed208b5bb5168cdff05e9f589718ec4f3310c00af0f025fc203e98,true,true
ma-g3-mathematics-u07-l18,ma-g3-mathematics,8bc0687adffba2e0ea9f8830d225a2518260acedd6342a353b47704b5323e553,8bc0687adffba2e0ea9f8830d225a2518260acedd6342a353b47704b5323e553,true,219a97567f951383cdc9d082f59d1eaaa37d551bb0ae79b7557f3adc8902f7ad,219a97567f951383cdc9d082f59d1eaaa37d551bb0ae79b7557f3adc8902f7ad,true,true
ma-g3-mathematics-u08-l01,ma-g3-mathematics,89d2c99db6ad26dc9acfa3c05fe16f70b8d57135f9f2bf9712b23a671f780f10,89d2c99db6ad26dc9acfa3c05fe16f70b8d57135f9f2bf9712b23a671f780f10,true,ed62abc940257cf37cde19fed4253a356ca45bd9cc41384cde4658738a3db010,ed62abc940257cf37cde19fed4253a356ca45bd9cc41384cde4658738a3db010,true,true
ma-g3-mathematics-u08-l02,ma-g3-mathematics,ac5ab447cd529dd270e061c783a8be1d0d0510e42557218f01c702cb03b7a88a,ac5ab447cd529dd270e061c783a8be1d0d0510e42557218f01c702cb03b7a88a,true,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,true,true
ma-g3-mathematics-u08-l03,ma-g3-mathematics,6b36945bf096889793eb86cba8e7f1f07c75be2eea9dd46a528d23814ea1f6d0,6b36945bf096889793eb86cba8e7f1f07c75be2eea9dd46a528d23814ea1f6d0,true,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,true,true
ma-g3-mathematics-u08-l04,ma-g3-mathematics,72d7431e4157f61fa851535e06598b578d0cf3013a734e215cf010f9696bdb45,72d7431e4157f61fa851535e06598b578d0cf3013a734e215cf010f9696bdb45,true,ac02df974d2260e9edc2b642c5903f7f9aa45349b665aa5f2b79d2b11ca4ad8c,ac02df974d2260e9edc2b642c5903f7f9aa45349b665aa5f2b79d2b11ca4ad8c,true,true
ma-g3-mathematics-u08-l05,ma-g3-mathematics,bbd12889a15ff976bd70c98a0cd009e343ba551ed9f6409080942538fd36d7d2,bbd12889a15ff976bd70c98a0cd009e343ba551ed9f6409080942538fd36d7d2,true,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,true,true
ma-g3-mathematics-u08-l06,ma-g3-mathematics,e4c16d21f75ee134a1f8cb4945bbe1a1f953590405cda1c6112206dcef3332d8,e4c16d21f75ee134a1f8cb4945bbe1a1f953590405cda1c6112206dcef3332d8,true,c60fbcc71d449769e9583f629098c2684c8062a30e2c461de97a43f819f4c247,c60fbcc71d449769e9583f629098c2684c8062a30e2c461de97a43f819f4c247,true,true
ma-g3-mathematics-u08-l07,ma-g3-mathematics,88f96745b04ed32d3422236b991a713696706306b9ebb8899f8a01e83af56919,88f96745b04ed32d3422236b991a713696706306b9ebb8899f8a01e83af56919,true,34d1618eaf95e914fa328bca8a9c175a4f5a71d89f640d621f9955491f3ebb02,34d1618eaf95e914fa328bca8a9c175a4f5a71d89f640d621f9955491f3ebb02,true,true
ma-g3-mathematics-u08-l08,ma-g3-mathematics,db013d2e6b55584245008d303a75677dfb3e46da4fc3d82efbbe271b45406f21,db013d2e6b55584245008d303a75677dfb3e46da4fc3d82efbbe271b45406f21,true,ed62abc940257cf37cde19fed4253a356ca45bd9cc41384cde4658738a3db010,ed62abc940257cf37cde19fed4253a356ca45bd9cc41384cde4658738a3db010,true,true
ma-g3-mathematics-u08-l09,ma-g3-mathematics,b79729c902e09eb0dc5406cdf0c9f2c133430cb44258336f2aafd82ff2687f67,b79729c902e09eb0dc5406cdf0c9f2c133430cb44258336f2aafd82ff2687f67,true,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,571a784a427f77c4b2452c678cca324fa73fd2d6ed84433413e3a30854613a45,true,true
ma-g3-mathematics-u08-l10,ma-g3-mathematics,726a41896cd8b40778601916d80723fe171b8b59d20708f3dfcdd1638d371747,726a41896cd8b40778601916d80723fe171b8b59d20708f3dfcdd1638d371747,true,34d1618eaf95e914fa328bca8a9c175a4f5a71d89f640d621f9955491f3ebb02,34d1618eaf95e914fa328bca8a9c175a4f5a71d89f640d621f9955491f3ebb02,true,true
